pid,stim,hole_width,hole_class,condition,trial,goes_in,num_bounces,response,rt
80c6dd5c,B_2_0,200,far miss,7,33,False,2,False,2.5789999999999997
80c6dd5c,B_2_1,100,far in,7,5,True,2,False,2.023
80c6dd5c,B_2_10,200,far in,7,18,True,2,False,3.426
80c6dd5c,B_2_11,100,close in,7,26,True,2,False,2.124
80c6dd5c,B_2_12,200,close in,7,32,True,2,False,4.507
80c6dd5c,B_2_13,100,close miss,7,31,False,2,True,1.8330000000000002
80c6dd5c,B_2_14,200,close miss,7,29,False,2,False,1.8119999999999998
80c6dd5c,B_2_15,100,far miss,7,55,False,2,True,1.5119999999999998
80c6dd5c,B_2_2,200,far in,7,13,True,2,True,1.922
80c6dd5c,B_2_3,100,close in,7,51,True,2,True,1.4669999999999999
80c6dd5c,B_2_4,200,close in,7,19,True,2,True,2.0709999999999997
80c6dd5c,B_2_5,100,close miss,7,36,False,2,True,1.972
80c6dd5c,B_2_6,200,close miss,7,50,False,2,True,1.073
80c6dd5c,B_2_7,100,far miss,7,24,False,2,False,0.941
80c6dd5c,B_2_8,200,far miss,7,22,False,2,True,1.883
80c6dd5c,B_2_9,100,far in,7,2,True,2,True,1.328
80dea05c,B_0_0,100,close miss,4,31,False,0,False,1.386
80dea05c,B_0_1,200,close miss,4,1,False,0,True,1.109
80dea05c,B_0_10,100,far miss,4,47,False,0,False,1.347
80dea05c,B_0_11,200,far miss,4,26,False,0,False,0.511
80dea05c,B_0_12,100,far in,4,17,True,0,True,0.47
80dea05c,B_0_13,200,far in,4,51,True,0,True,0.40700000000000003
80dea05c,B_0_14,100,close in,4,25,True,0,True,0.434
80dea05c,B_0_15,200,close in,4,29,True,0,False,2.04
80dea05c,B_0_2,100,far miss,4,20,False,0,False,1.294
80dea05c,B_0_3,200,far miss,4,32,False,0,False,0.688
80dea05c,B_0_4,100,far in,4,22,True,0,True,0.528
80dea05c,B_0_5,200,far in,4,52,True,0,True,2.155
80dea05c,B_0_6,100,close in,4,54,True,0,True,0.6
80dea05c,B_0_7,200,close in,4,3,True,0,True,0.807
80dea05c,B_0_8,100,close miss,4,39,False,0,False,0.568
80dea05c,B_0_9,200,close miss,4,45,False,0,False,1.7009999999999998
80dea05c,B_1_0,100,close miss,4,6,False,1,True,1.962
80dea05c,B_1_1,200,close miss,4,34,False,1,True,0.741
80dea05c,B_1_10,100,far miss,4,50,False,1,False,2.552
80dea05c,B_1_11,200,far miss,4,13,False,1,True,0.46
80dea05c,B_1_12,100,far in,4,15,True,1,True,1.49
80dea05c,B_1_13,200,far in,4,5,True,1,True,1.649
80dea05c,B_1_14,100,close in,4,11,True,1,False,2.084
80dea05c,B_1_15,200,close in,4,18,True,1,True,0.821
80dea05c,B_1_2,100,far miss,4,36,False,1,False,0.805
80dea05c,B_1_3,200,far miss,4,40,False,1,True,0.34299999999999997
80dea05c,B_1_4,100,far in,4,12,True,1,True,1.22
80dea05c,B_1_5,200,far in,4,33,True,1,False,1.003
80dea05c,B_1_6,100,close in,4,48,True,1,True,1.544
80dea05c,B_1_7,200,close in,4,10,True,1,False,1.361
80dea05c,B_1_8,100,close miss,4,9,False,1,True,0.708
80dea05c,B_1_9,200,close miss,4,24,False,1,False,0.711
80dea05c,B_2_0,100,close miss,4,55,False,2,True,1.089
80dea05c,B_2_1,200,close miss,4,30,False,2,True,2.734
80dea05c,B_2_10,100,far miss,4,27,False,2,False,0.968
80dea05c,B_2_11,200,far miss,4,38,False,2,False,0.41100000000000003
80dea05c,B_2_12,100,far in,4,19,True,2,True,2.647
80dea05c,B_2_13,200,far in,4,53,True,2,True,0.753
80dea05c,B_2_14,100,close in,4,23,True,2,True,1.507
80dea05c,B_2_15,200,close in,4,2,True,2,True,2.859
80dea05c,B_2_2,100,far miss,4,16,False,2,True,0.7340000000000001
80dea05c,B_2_3,200,far miss,4,43,False,2,False,0.88
80dea05c,B_2_4,100,far in,4,41,True,2,True,3.438
80dea05c,B_2_5,200,far in,4,4,True,2,True,2.247
80dea05c,B_2_6,100,close in,4,44,True,2,False,1.406
80dea05c,B_2_7,200,close in,4,46,True,2,False,4.593
80dea05c,B_2_8,100,close miss,4,8,False,2,True,1.218
80dea05c,B_2_9,200,close miss,4,37,False,2,False,1.5959999999999999
824fd8d8,B_0_0,200,far in,1,17,True,0,True,0.535
824fd8d8,B_0_1,100,close in,1,2,True,0,True,1.2229999999999999
824fd8d8,B_0_10,200,close in,1,25,True,0,True,0.685
824fd8d8,B_0_11,100,close miss,1,16,False,0,True,0.6859999999999999
824fd8d8,B_0_12,200,close miss,1,29,False,0,False,0.72
824fd8d8,B_0_13,100,far miss,1,41,False,0,False,0.447
824fd8d8,B_0_14,200,far miss,1,18,False,0,False,0.7440000000000001
824fd8d8,B_0_15,100,far in,1,40,True,0,True,0.7340000000000001
824fd8d8,B_0_2,200,close in,1,31,True,0,True,1.9880000000000002
824fd8d8,B_0_3,100,close miss,1,22,False,0,False,1.1340000000000001
824fd8d8,B_0_4,200,close miss,1,27,False,0,True,0.611
824fd8d8,B_0_5,100,far miss,1,38,False,0,False,0.693
824fd8d8,B_0_6,200,far miss,1,39,False,0,False,0.7979999999999999
824fd8d8,B_0_7,100,far in,1,50,True,0,True,2.485
824fd8d8,B_0_8,200,far in,1,26,True,0,True,0.261
824fd8d8,B_0_9,100,close in,1,53,True,0,True,0.563
824fd8d8,B_1_0,200,far in,1,12,True,1,True,1.482
824fd8d8,B_1_1,100,close in,1,3,True,1,True,1.443
824fd8d8,B_1_10,200,close in,1,48,True,1,True,3.3089999999999997
824fd8d8,B_1_11,100,close miss,1,30,False,1,False,2.2430000000000003
824fd8d8,B_1_12,200,close miss,1,52,False,1,False,3.2430000000000003
824fd8d8,B_1_13,100,far miss,1,10,False,1,False,1.626
824fd8d8,B_1_14,200,far miss,1,5,False,1,False,0.89
824fd8d8,B_1_15,100,far in,1,23,True,1,True,2.852
824fd8d8,B_1_2,200,close in,1,6,True,1,True,1.4869999999999999
824fd8d8,B_1_3,100,close miss,1,11,False,1,True,1.226
824fd8d8,B_1_4,200,close miss,1,51,False,1,False,1.4040000000000001
824fd8d8,B_1_5,100,far miss,1,34,False,1,False,0.966
824fd8d8,B_1_6,200,far miss,1,32,False,1,False,3.306
824fd8d8,B_1_7,100,far in,1,43,True,1,False,2.9619999999999997
824fd8d8,B_1_8,200,far in,1,4,True,1,True,1.6
824fd8d8,B_1_9,100,close in,1,47,True,1,False,4.154
824fd8d8,B_2_0,200,far in,1,24,True,2,True,3.0580000000000003
824fd8d8,B_2_1,100,close in,1,37,True,2,True,2.425
824fd8d8,B_2_10,200,close in,1,33,True,2,True,1.944
824fd8d8,B_2_11,100,close miss,1,55,False,2,False,1.675
824fd8d8,B_2_12,200,close miss,1,8,False,2,True,4.303999999999999
824fd8d8,B_2_13,100,far miss,1,13,False,2,False,0.721
824fd8d8,B_2_14,200,far miss,1,1,False,2,True,3.1639999999999997
824fd8d8,B_2_15,100,far in,1,9,True,2,True,4.062
824fd8d8,B_2_2,200,close in,1,19,True,2,True,2.12
824fd8d8,B_2_3,100,close miss,1,54,False,2,True,3.9589999999999996
824fd8d8,B_2_4,200,close miss,1,46,False,2,False,1.25
824fd8d8,B_2_5,100,far miss,1,36,False,2,False,4.95
824fd8d8,B_2_6,200,far miss,1,20,False,2,False,1.328
824fd8d8,B_2_7,100,far in,1,45,True,2,True,1.9780000000000002
824fd8d8,B_2_8,200,far in,1,44,True,2,True,3.21
824fd8d8,B_2_9,100,close in,1,15,True,2,False,4.298
82f6cc87,B_0_0,200,close in,3,34,True,0,True,0.631
82f6cc87,B_0_1,100,close miss,3,52,False,0,True,1.161
82f6cc87,B_0_10,200,close miss,3,40,False,0,True,0.312
82f6cc87,B_0_11,100,far miss,3,8,False,0,False,1.4380000000000002
82f6cc87,B_0_12,200,far miss,3,17,False,0,False,0.857
82f6cc87,B_0_13,100,far in,3,53,True,0,True,0.271
82f6cc87,B_0_14,200,far in,3,32,True,0,True,0.256
82f6cc87,B_0_15,100,close in,3,25,True,0,True,1.217
82f6cc87,B_0_2,200,close miss,3,39,False,0,True,0.281
82f6cc87,B_0_3,100,far miss,3,1,False,0,False,0.878
82f6cc87,B_0_4,200,far miss,3,5,False,0,True,1.022
82f6cc87,B_0_5,100,far in,3,37,True,0,True,0.12
82f6cc87,B_0_6,200,far in,3,46,True,0,True,0.324
82f6cc87,B_0_7,100,close in,3,51,True,0,True,0.574
82f6cc87,B_0_8,200,close in,3,41,True,0,True,0.359
82f6cc87,B_0_9,100,close miss,3,38,False,0,True,0.067
82f6cc87,B_1_0,200,close in,3,6,True,1,False,0.9940000000000001
82f6cc87,B_1_1,100,close miss,3,33,False,1,True,0.37
82f6cc87,B_1_10,200,close miss,3,9,False,1,True,0.778
82f6cc87,B_1_11,100,far miss,3,19,False,1,False,0.737
82f6cc87,B_1_12,200,far miss,3,12,False,1,True,0.737
82f6cc87,B_1_13,100,far in,3,13,True,1,True,0.899
82f6cc87,B_1_14,200,far in,3,16,True,1,True,0.494
82f6cc87,B_1_15,100,close in,3,54,True,1,False,0.303
82f6cc87,B_1_2,200,close miss,3,3,False,1,False,0.6940000000000001
82f6cc87,B_1_3,100,far miss,3,50,False,1,True,0.5579999999999999
82f6cc87,B_1_4,200,far miss,3,15,False,1,False,0.895
82f6cc87,B_1_5,100,far in,3,23,True,1,False,1.286
82f6cc87,B_1_6,200,far in,3,44,True,1,True,0.508
82f6cc87,B_1_7,100,close in,3,45,True,1,True,0.72
82f6cc87,B_1_8,200,close in,3,43,True,1,True,1.494
82f6cc87,B_1_9,100,close miss,3,29,False,1,False,0.48200000000000004
82f6cc87,B_2_0,200,close in,3,2,True,2,True,0.815
82f6cc87,B_2_1,100,close miss,3,27,False,2,True,1.139
82f6cc87,B_2_10,200,close miss,3,47,False,2,True,0.5589999999999999
82f6cc87,B_2_11,100,far miss,3,36,False,2,False,0.33799999999999997
82f6cc87,B_2_12,200,far miss,3,26,False,2,True,0.696
82f6cc87,B_2_13,100,far in,3,24,True,2,False,0.602
82f6cc87,B_2_14,200,far in,3,20,True,2,True,0.5329999999999999
82f6cc87,B_2_15,100,close in,3,22,True,2,False,0.523
82f6cc87,B_2_2,200,close miss,3,48,False,2,False,0.723
82f6cc87,B_2_3,100,far miss,3,30,False,2,True,0.627
82f6cc87,B_2_4,200,far miss,3,10,False,2,True,1.749
82f6cc87,B_2_5,100,far in,3,55,True,2,False,0.685
82f6cc87,B_2_6,200,far in,3,18,True,2,False,2.004
82f6cc87,B_2_7,100,close in,3,31,True,2,True,1.159
82f6cc87,B_2_8,200,close in,3,4,True,2,False,1.2830000000000001
82f6cc87,B_2_9,100,close miss,3,11,False,2,False,0.47
831228ff,B_0_0,200,far in,1,23,True,0,True,0.442
831228ff,B_0_1,100,close in,1,26,True,0,True,1.02
831228ff,B_0_10,200,close in,1,16,True,0,True,1.52
831228ff,B_0_11,100,close miss,1,40,False,0,True,1.203
831228ff,B_0_12,200,close miss,1,43,False,0,False,0.6940000000000001
831228ff,B_0_13,100,far miss,1,37,False,0,False,0.46799999999999997
831228ff,B_0_14,200,far miss,1,25,False,0,False,0.7559999999999999
831228ff,B_0_15,100,far in,1,22,True,0,True,1.278
831228ff,B_0_2,200,close in,1,31,True,0,True,1.228
831228ff,B_0_3,100,close miss,1,9,False,0,False,1.791
831228ff,B_0_4,200,close miss,1,29,False,0,True,2.309
831228ff,B_0_5,100,far miss,1,11,False,0,False,2.503
831228ff,B_0_6,200,far miss,1,13,False,0,False,2.276
831228ff,B_0_7,100,far in,1,44,True,0,True,1.429
831228ff,B_0_8,200,far in,1,19,True,0,True,2.231
831228ff,B_0_9,100,close in,1,17,True,0,True,1.4080000000000001
831228ff,B_1_0,200,far in,1,46,True,1,True,2.173
831228ff,B_1_1,100,close in,1,15,True,1,True,0.9159999999999999
831228ff,B_1_10,200,close in,1,55,True,1,True,1.864
831228ff,B_1_11,100,close miss,1,27,False,1,False,0.932
831228ff,B_1_12,200,close miss,1,33,False,1,True,1.6769999999999998
831228ff,B_1_13,100,far miss,1,12,False,1,False,1.345
831228ff,B_1_14,200,far miss,1,6,False,1,False,1.456
831228ff,B_1_15,100,far in,1,4,True,1,True,0.7090000000000001
831228ff,B_1_2,200,close in,1,2,True,1,True,1.15
831228ff,B_1_3,100,close miss,1,50,False,1,False,1.643
831228ff,B_1_4,200,close miss,1,53,False,1,True,1.632
831228ff,B_1_5,100,far miss,1,39,False,1,False,0.44299999999999995
831228ff,B_1_6,200,far miss,1,1,False,1,True,1.9869999999999999
831228ff,B_1_7,100,far in,1,38,True,1,False,2.437
831228ff,B_1_8,200,far in,1,51,True,1,True,1.139
831228ff,B_1_9,100,close in,1,47,True,1,False,1.73
831228ff,B_2_0,200,far in,1,5,True,2,True,0.17
831228ff,B_2_1,100,close in,1,48,True,2,True,2.189
831228ff,B_2_10,200,close in,1,54,True,2,True,1.7919999999999998
831228ff,B_2_11,100,close miss,1,41,False,2,False,1.89
831228ff,B_2_12,200,close miss,1,30,False,2,False,0.809
831228ff,B_2_13,100,far miss,1,3,False,2,True,2.1390000000000002
831228ff,B_2_14,200,far miss,1,24,False,2,False,0.897
831228ff,B_2_15,100,far in,1,36,True,2,True,2.023
831228ff,B_2_2,200,close in,1,10,True,2,True,5.747999999999999
831228ff,B_2_3,100,close miss,1,32,False,2,False,2.685
831228ff,B_2_4,200,close miss,1,18,False,2,False,2.342
831228ff,B_2_5,100,far miss,1,45,False,2,False,0.752
831228ff,B_2_6,200,far miss,1,8,False,2,True,3.627
831228ff,B_2_7,100,far in,1,52,True,2,True,1.712
831228ff,B_2_8,200,far in,1,20,True,2,True,2.799
831228ff,B_2_9,100,close in,1,34,True,2,False,1.4069999999999998
8359573f,B_0_0,100,close miss,4,13,False,0,False,2.41
8359573f,B_0_1,200,close miss,4,12,False,0,True,1.288
8359573f,B_0_10,100,far miss,4,37,False,0,False,4.15
8359573f,B_0_11,200,far miss,4,47,False,0,True,2.134
8359573f,B_0_12,100,far in,4,16,True,0,False,3.7760000000000002
8359573f,B_0_13,200,far in,4,41,True,0,True,1.085
8359573f,B_0_14,100,close in,4,11,True,0,True,2.282
8359573f,B_0_15,200,close in,4,38,True,0,True,2.02
8359573f,B_0_2,100,far miss,4,19,False,0,True,11.767999999999999
8359573f,B_0_3,200,far miss,4,50,False,0,False,1.058
8359573f,B_0_4,100,far in,4,23,True,0,False,5.132999999999999
8359573f,B_0_5,200,far in,4,1,True,0,True,1.8359999999999999
8359573f,B_0_6,100,close in,4,43,True,0,True,1.081
8359573f,B_0_7,200,close in,4,20,True,0,True,1.084
8359573f,B_0_8,100,close miss,4,31,False,0,False,4.428
8359573f,B_0_9,200,close miss,4,40,False,0,True,5.489
8359573f,B_1_0,100,close miss,4,10,False,1,False,4.997
8359573f,B_1_1,200,close miss,4,54,False,1,True,1.831
8359573f,B_1_10,100,far miss,4,27,False,1,True,3.891
8359573f,B_1_11,200,far miss,4,34,False,1,False,9.164
8359573f,B_1_12,100,far in,4,33,True,1,False,9.176
8359573f,B_1_13,200,far in,4,5,True,1,True,4.277
8359573f,B_1_14,100,close in,4,39,True,1,True,3.242
8359573f,B_1_15,200,close in,4,51,True,1,True,2.6910000000000003
8359573f,B_1_2,100,far miss,4,4,False,1,True,2.046
8359573f,B_1_3,200,far miss,4,24,False,1,False,3.46
8359573f,B_1_4,100,far in,4,44,True,1,True,3.55
8359573f,B_1_5,200,far in,4,29,True,1,True,2.9810000000000003
8359573f,B_1_6,100,close in,4,52,True,1,True,1.9240000000000002
8359573f,B_1_7,200,close in,4,22,True,1,False,2.278
8359573f,B_1_8,100,close miss,4,55,False,1,True,4.427
8359573f,B_1_9,200,close miss,4,2,False,1,False,5.414
8359573f,B_2_0,100,close miss,4,36,False,2,False,6.169
8359573f,B_2_1,200,close miss,4,32,False,2,True,3.157
8359573f,B_2_10,100,far miss,4,9,False,2,False,4.523
8359573f,B_2_11,200,far miss,4,8,False,2,True,6.653
8359573f,B_2_12,100,far in,4,45,True,2,False,8.09
8359573f,B_2_13,200,far in,4,17,True,2,True,7.004
8359573f,B_2_14,100,close in,4,18,True,2,False,5.55
8359573f,B_2_15,200,close in,4,46,True,2,False,1.574
8359573f,B_2_2,100,far miss,4,30,False,2,False,7.834
8359573f,B_2_3,200,far miss,4,48,False,2,True,7.2379999999999995
8359573f,B_2_4,100,far in,4,3,True,2,True,12.285
8359573f,B_2_5,200,far in,4,6,True,2,False,7.4910000000000005
8359573f,B_2_6,100,close in,4,26,True,2,False,4.695
8359573f,B_2_7,200,close in,4,15,True,2,False,6.704
8359573f,B_2_8,100,close miss,4,53,False,2,True,5.7010000000000005
8359573f,B_2_9,200,close miss,4,25,False,2,False,9.831
840af5a2,B_0_0,200,far in,1,51,True,0,True,0.052000000000000005
840af5a2,B_0_1,100,close in,1,4,True,0,True,0.56
840af5a2,B_0_10,200,close in,1,39,True,0,True,0.062
840af5a2,B_0_11,100,close miss,1,52,False,0,True,0.03
840af5a2,B_0_12,200,close miss,1,5,False,0,True,1.0
840af5a2,B_0_13,100,far miss,1,17,False,0,True,1.4809999999999999
840af5a2,B_0_14,200,far miss,1,54,False,0,True,0.449
840af5a2,B_0_15,100,far in,1,50,True,0,True,0.545
840af5a2,B_0_2,200,close in,1,46,True,0,True,0.091
840af5a2,B_0_3,100,close miss,1,40,False,0,True,0.040999999999999995
840af5a2,B_0_4,200,close miss,1,43,False,0,False,0.523
840af5a2,B_0_5,100,far miss,1,33,False,0,False,0.5429999999999999
840af5a2,B_0_6,200,far miss,1,6,False,0,False,0.784
840af5a2,B_0_7,100,far in,1,22,True,0,True,0.237
840af5a2,B_0_8,200,far in,1,30,True,0,True,0.083
840af5a2,B_0_9,100,close in,1,11,True,0,True,1.6569999999999998
840af5a2,B_1_0,200,far in,1,38,True,1,False,1.026
840af5a2,B_1_1,100,close in,1,45,True,1,True,0.483
840af5a2,B_1_10,200,close in,1,47,True,1,False,0.34600000000000003
840af5a2,B_1_11,100,close miss,1,1,False,1,True,0.14300000000000002
840af5a2,B_1_12,200,close miss,1,20,False,1,False,0.899
840af5a2,B_1_13,100,far miss,1,31,False,1,False,0.573
840af5a2,B_1_14,200,far miss,1,44,False,1,False,0.066
840af5a2,B_1_15,100,far in,1,34,True,1,False,0.479
840af5a2,B_1_2,200,close in,1,23,True,1,True,0.353
840af5a2,B_1_3,100,close miss,1,10,False,1,True,0.496
840af5a2,B_1_4,200,close miss,1,53,False,1,False,0.599
840af5a2,B_1_5,100,far miss,1,26,False,1,False,0.862
840af5a2,B_1_6,200,far miss,1,19,False,1,True,0.303
840af5a2,B_1_7,100,far in,1,27,True,1,False,0.436
840af5a2,B_1_8,200,far in,1,25,True,1,True,0.42700000000000005
840af5a2,B_1_9,100,close in,1,9,True,1,True,1.203
840af5a2,B_2_0,200,far in,1,48,True,2,True,0.769
840af5a2,B_2_1,100,close in,1,36,True,2,False,1.2109999999999999
840af5a2,B_2_10,200,close in,1,37,True,2,True,0.298
840af5a2,B_2_11,100,close miss,1,12,False,2,False,0.731
840af5a2,B_2_12,200,close miss,1,29,False,2,False,0.342
840af5a2,B_2_13,100,far miss,1,2,False,2,True,0.491
840af5a2,B_2_14,200,far miss,1,24,False,2,False,0.693
840af5a2,B_2_15,100,far in,1,16,True,2,False,0.679
840af5a2,B_2_2,200,close in,1,18,True,2,False,0.797
840af5a2,B_2_3,100,close miss,1,55,False,2,True,0.898
840af5a2,B_2_4,200,close miss,1,15,False,2,True,2.104
840af5a2,B_2_5,100,far miss,1,13,False,2,False,2.0780000000000003
840af5a2,B_2_6,200,far miss,1,8,False,2,False,1.23
840af5a2,B_2_7,100,far in,1,41,True,2,False,0.7340000000000001
840af5a2,B_2_8,200,far in,1,32,True,2,False,0.9520000000000001
840af5a2,B_2_9,100,close in,1,3,True,2,True,0.53
85b0165f,B_0_0,200,close miss,5,23,False,0,True,0.83
85b0165f,B_0_1,100,far miss,5,38,False,0,False,0.818
85b0165f,B_0_10,200,far miss,5,54,False,0,False,0.601
85b0165f,B_0_11,100,far in,5,34,True,0,True,0.532
85b0165f,B_0_12,200,far in,5,44,True,0,True,1.074
85b0165f,B_0_13,100,close in,5,24,True,0,True,1.0270000000000001
85b0165f,B_0_14,200,close in,5,39,True,0,True,2.557
85b0165f,B_0_15,100,close miss,5,26,False,0,False,0.889
85b0165f,B_0_2,200,far miss,5,11,False,0,False,1.367
85b0165f,B_0_3,100,far in,5,45,True,0,True,0.878
85b0165f,B_0_4,200,far in,5,31,True,0,True,0.7509999999999999
85b0165f,B_0_5,100,close in,5,16,True,0,True,0.846
85b0165f,B_0_6,200,close in,5,9,True,0,True,0.9670000000000001
85b0165f,B_0_7,100,close miss,5,30,False,0,False,1.026
85b0165f,B_0_8,200,close miss,5,4,False,0,False,3.0
85b0165f,B_0_9,100,far miss,5,15,False,0,False,1.003
85b0165f,B_1_0,200,close miss,5,20,False,1,True,1.777
85b0165f,B_1_1,100,far miss,5,36,False,1,False,0.767
85b0165f,B_1_10,200,far miss,5,43,False,1,False,0.919
85b0165f,B_1_11,100,far in,5,40,True,1,False,14.172
85b0165f,B_1_12,200,far in,5,41,True,1,False,5.322
85b0165f,B_1_13,100,close in,5,25,True,1,True,0.867
85b0165f,B_1_14,200,close in,5,51,True,1,False,1.189
85b0165f,B_1_15,100,close miss,5,17,False,1,True,1.024
85b0165f,B_1_2,200,far miss,5,46,False,1,False,0.473
85b0165f,B_1_3,100,far in,5,8,True,1,False,2.222
85b0165f,B_1_4,200,far in,5,55,True,1,True,0.684
85b0165f,B_1_5,100,close in,5,1,True,1,False,2.605
85b0165f,B_1_6,200,close in,5,5,True,1,True,0.7509999999999999
85b0165f,B_1_7,100,close miss,5,47,False,1,False,1.122
85b0165f,B_1_8,200,close miss,5,6,False,1,True,0.7190000000000001
85b0165f,B_1_9,100,far miss,5,3,False,1,False,0.799
85b0165f,B_2_0,200,close miss,5,37,False,2,True,5.803
85b0165f,B_2_1,100,far miss,5,32,False,2,False,1.3730000000000002
85b0165f,B_2_10,200,far miss,5,12,False,2,False,3.0410000000000004
85b0165f,B_2_11,100,far in,5,27,True,2,True,0.9279999999999999
85b0165f,B_2_12,200,far in,5,10,True,2,True,2.506
85b0165f,B_2_13,100,close in,5,18,True,2,False,1.369
85b0165f,B_2_14,200,close in,5,2,True,2,True,1.064
85b0165f,B_2_15,100,close miss,5,53,False,2,False,2.101
85b0165f,B_2_2,200,far miss,5,33,False,2,False,0.94
85b0165f,B_2_3,100,far in,5,52,True,2,False,1.367
85b0165f,B_2_4,200,far in,5,19,True,2,True,0.9309999999999999
85b0165f,B_2_5,100,close in,5,13,True,2,True,1.2409999999999999
85b0165f,B_2_6,200,close in,5,29,True,2,True,0.695
85b0165f,B_2_7,100,close miss,5,50,False,2,False,1.7209999999999999
85b0165f,B_2_8,200,close miss,5,22,False,2,False,1.443
85b0165f,B_2_9,100,far miss,5,48,False,2,False,1.584
85e039b8,B_0_0,200,close miss,5,29,False,0,False,0.693
85e039b8,B_0_1,100,far miss,5,22,False,0,False,0.138
85e039b8,B_0_10,200,far miss,5,16,False,0,False,0.18899999999999997
85e039b8,B_0_11,100,far in,5,24,True,0,True,0.040999999999999995
85e039b8,B_0_12,200,far in,5,25,True,0,True,0.16
85e039b8,B_0_13,100,close in,5,31,True,0,True,0.485
85e039b8,B_0_14,200,close in,5,5,True,0,True,2.31
85e039b8,B_0_15,100,close miss,5,9,False,0,False,3.117
85e039b8,B_0_2,200,far miss,5,43,False,0,False,0.623
85e039b8,B_0_3,100,far in,5,15,True,0,True,0.32299999999999995
85e039b8,B_0_4,200,far in,5,23,True,0,True,0.19
85e039b8,B_0_5,100,close in,5,41,True,0,True,0.546
85e039b8,B_0_6,200,close in,5,26,True,0,True,2.176
85e039b8,B_0_7,100,close miss,5,11,False,0,False,0.638
85e039b8,B_0_8,200,close miss,5,13,False,0,False,0.7959999999999999
85e039b8,B_0_9,100,far miss,5,45,False,0,False,0.816
85e039b8,B_1_0,200,close miss,5,48,False,1,True,2.673
85e039b8,B_1_1,100,far miss,5,50,False,1,True,1.0979999999999999
85e039b8,B_1_10,200,far miss,5,32,False,1,False,0.57
85e039b8,B_1_11,100,far in,5,17,True,1,False,0.049
85e039b8,B_1_12,200,far in,5,37,True,1,False,3.63
85e039b8,B_1_13,100,close in,5,53,True,1,True,0.735
85e039b8,B_1_14,200,close in,5,33,True,1,True,0.8
85e039b8,B_1_15,100,close miss,5,55,False,1,True,0.853
85e039b8,B_1_2,200,far miss,5,19,False,1,False,0.705
85e039b8,B_1_3,100,far in,5,30,True,1,True,0.5710000000000001
85e039b8,B_1_4,200,far in,5,52,True,1,True,0.963
85e039b8,B_1_5,100,close in,5,40,True,1,False,0.782
85e039b8,B_1_6,200,close in,5,44,True,1,True,0.5820000000000001
85e039b8,B_1_7,100,close miss,5,46,False,1,True,0.599
85e039b8,B_1_8,200,close miss,5,38,False,1,True,0.561
85e039b8,B_1_9,100,far miss,5,51,False,1,False,0.982
85e039b8,B_2_0,200,close miss,5,12,False,2,True,0.536
85e039b8,B_2_1,100,far miss,5,39,False,2,False,0.27899999999999997
85e039b8,B_2_10,200,far miss,5,6,False,2,False,2.8569999999999998
85e039b8,B_2_11,100,far in,5,34,True,2,True,1.676
85e039b8,B_2_12,200,far in,5,10,True,2,True,2.8569999999999998
85e039b8,B_2_13,100,close in,5,47,True,2,True,2.885
85e039b8,B_2_14,200,close in,5,18,True,2,True,1.5230000000000001
85e039b8,B_2_15,100,close miss,5,20,False,2,False,0.809
85e039b8,B_2_2,200,far miss,5,4,False,2,False,1.558
85e039b8,B_2_3,100,far in,5,54,True,2,True,1.469
85e039b8,B_2_4,200,far in,5,36,True,2,True,0.8420000000000001
85e039b8,B_2_5,100,close in,5,1,True,2,True,1.2
85e039b8,B_2_6,200,close in,5,27,True,2,True,0.797
85e039b8,B_2_7,100,close miss,5,8,False,2,False,0.851
85e039b8,B_2_8,200,close miss,5,3,False,2,True,0.40399999999999997
85e039b8,B_2_9,100,far miss,5,2,False,2,False,0.9209999999999999
86a8146b,B_0_0,100,far miss,6,55,False,0,False,0.983
86a8146b,B_0_1,200,far miss,6,1,False,0,True,3.9810000000000003
86a8146b,B_0_10,100,far in,6,43,True,0,True,4.0680000000000005
86a8146b,B_0_11,200,far in,6,16,True,0,True,1.002
86a8146b,B_0_12,100,close in,6,53,True,0,True,0.469
86a8146b,B_0_13,200,close in,6,27,True,0,True,2.168
86a8146b,B_0_14,100,close miss,6,31,False,0,True,0.6459999999999999
86a8146b,B_0_15,200,close miss,6,34,False,0,True,0.7709999999999999
86a8146b,B_0_2,100,far in,6,23,True,0,False,2.343
86a8146b,B_0_3,200,far in,6,45,True,0,True,0.555
86a8146b,B_0_4,100,close in,6,10,True,0,True,5.098
86a8146b,B_0_5,200,close in,6,47,True,0,True,0.737
86a8146b,B_0_6,100,close miss,6,3,False,0,True,1.1
86a8146b,B_0_7,200,close miss,6,6,False,0,True,1.455
86a8146b,B_0_8,100,far miss,6,24,False,0,False,1.229
86a8146b,B_0_9,200,far miss,6,20,False,0,False,1.8780000000000001
86a8146b,B_1_0,100,far miss,6,13,False,1,False,1.903
86a8146b,B_1_1,200,far miss,6,15,False,1,True,1.186
86a8146b,B_1_10,100,far in,6,36,True,1,True,7.053
86a8146b,B_1_11,200,far in,6,38,True,1,True,2.1069999999999998
86a8146b,B_1_12,100,close in,6,41,True,1,True,1.501
86a8146b,B_1_13,200,close in,6,29,True,1,True,2.083
86a8146b,B_1_14,100,close miss,6,44,False,1,False,4.158
86a8146b,B_1_15,200,close miss,6,39,False,1,True,4.71
86a8146b,B_1_2,100,far in,6,54,True,1,True,0.96
